id,date,time,strategy,spx,vix,strikes,entry_credit,exit_credit,pl,pl_per_contract,position_size,duration_min,reason,wl,balance,cumulative_pnl,peak,drawdown,month
417,2025-12-19,10:00,OTM-SS,12302.14233662117,15.772891717635389,12250/12240,1.4464987871725945,0.6997548122561246,224.023192474941,74.674397491647,3,63,OTM 50% Lock-In Stop (peak 58%),WIN,65520.773210612795,45520.773210612824,10427124.537944537,-10381603.764733924,2025-12
418,2025-12-19,10:30,GEX,12302.14233662117,15.772891717635389,12325,2.973924128567534,2.3092636472147094,199.39814440584743,66.46604813528248,3,29,Trailing Stop (22%),WIN,65720.17135501864,45720.17135501867,10427124.537944537,-10381404.366589518,2025-12
419,2025-12-19,11:00,OTM-SS,12302.14233662117,15.772891717635389,12250/12240,1.352665839802671,0.0,405.79975194080123,135.2665839802671,3,178,OTM Hold-to-Expiry: Full Credit Collected,WIN,66125.97110695943,46125.97110695947,10427124.537944537,-10380998.566837577,2025-12
420,2025-12-22,11:00,GEX,12278.357967583985,14.373348836274175,12180,2.089009173030284,1.6170762701267147,141.57987087107085,47.19329029035695,3,41,Trailing Stop (23%),WIN,66267.5509778305,46267.55097783054,10427124.537944537,-10380856.986966707,2025-12
421,2025-12-23,10:00,OTM-SS,12270.794284596943,13.454465949032363,12220/12210,0.782636386909676,0.9127649887435791,-39.038580550170956,-13.012860183390318,3,15,Stop Loss (-17%),LOSS,66228.51239728033,46228.51239728037,10427124.537944537,-10380896.025547257,2025-12
422,2025-12-23,11:30,GEX,12270.794284596943,13.454465949032363,12345,2.990883747486937,1.8840416644667342,332.0526249060608,110.68420830202028,3,23,Trailing Stop (37%),WIN,66560.56502218639,46560.565022186434,10427124.537944537,-10380563.97292235,2025-12
423,2025-12-24,10:30,GEX,12606.873630396654,14.590659111078576,12580,2.425995937564188,2.047561111343907,113.53044786608432,37.843482622028105,3,35,Trailing Stop (16%),WIN,66674.09547005247,46674.09547005252,10427124.537944537,-10380450.442474484,2025-12
424,2025-12-24,11:00,GEX,12606.873630396654,14.590659111078576,12580,2.6219843528084574,1.8407033246728137,234.3843084406931,78.12810281356437,3,26,Trailing Stop (30%),WIN,66908.47977849317,46908.47977849321,10427124.537944537,-10380216.058166044,2025-12
425,2025-12-24,11:30,GEX,12606.873630396654,14.590659111078576,12580,2.8939775634633946,1.741572929226922,345.7213902709418,115.24046342364727,3,5,Trailing Stop (40%),WIN,67254.20116876412,47254.20116876415,10427124.537944537,-10379870.336775772,2025-12
426,2025-12-25,10:30,OTM-SS,12695.716606777682,16.211537338860744,12645/12635,0.6182752356374047,0.0,185.4825706912214,61.82752356374047,3,133,OTM Hold-to-Expiry: Full Credit Collected,WIN,67439.68373945534,47439.68373945537,10427124.537944537,-10379684.854205081,2025-12
427,2025-12-25,11:30,GEX,12695.716606777682,16.211537338860744,12745,2.555741296249166,2.1156672509749765,132.0222135822568,44.007404527418934,3,26,Trailing Stop (17%),WIN,67571.7059530376,47571.70595303763,10427124.537944537,-10379552.8319915,2025-12
428,2025-12-26,11:30,OTM-SS,12798.187250124975,15.329099403646406,12750/12740,1.3389328342754907,0.0,401.67985028264724,133.89328342754908,3,359,OTM Hold-to-Expiry: Full Credit Collected,WIN,67973.38580332024,47973.38580332028,10427124.537944537,-10379151.152141217,2025-12
429,2025-12-29,10:00,GEX,13123.521599093003,15.935099506966424,13175,2.2776991251321115,2.56517728917525,-86.2434492129415,-28.74781640431383,3,27,Stop Loss (-13%),LOSS,67887.1423541073,47887.14235410734,10427124.537944537,-10379237.39559043,2025-12
430,2025-12-29,11:30,GEX,13123.521599093003,15.935099506966424,13175,2.4865296378846615,1.5709988090600122,274.6592486473948,91.55308288246493,3,35,Trailing Stop (37%),WIN,68161.8016027547,48161.801602754735,10427124.537944537,-10378962.736341782,2025-12
431,2025-12-30,10:00,GEX,13053.913171367973,15.751250878186173,13155,2.9758790392141905,3.580460436920296,-181.37441931183162,-60.45813977061054,3,13,Stop Loss (-20%),LOSS,67980.42718344287,47980.4271834429,10427124.537944537,-10379144.110761093,2025-12
432,2025-12-30,11:30,GEX,13053.913171367973,15.751250878186173,13155,2.5316054405503214,2.8322500641521433,-90.19338708054656,-30.064462360182187,3,11,Stop Loss (-12%),LOSS,67890.23379636231,47890.23379636236,10427124.537944537,-10379234.304148175,2025-12
433,2025-12-31,10:00,GEX,13009.992472494921,14.39332605940322,12935,2.4854034729296717,3.0735718653491597,-176.45051772584642,-58.816839241948806,3,18,Stop Loss (-24%),LOSS,67713.78327863647,47713.78327863651,10427124.537944537,-10379410.7546659,2025-12
434,2025-12-31,10:30,GEX,13009.992472494921,14.39332605940322,12935,2.531710780813322,3.083316399408452,-165.48168557853904,-55.16056185951301,3,3,Stop Loss (-22%),LOSS,67548.30159305794,47548.30159305797,10427124.537944537,-10379576.236351479,2025-12
435,2025-12-31,11:00,GEX,13009.992472494921,14.39332605940322,12935,2.4200878389203617,2.8499530911016078,-128.95957565437382,-42.986525218124605,3,10,Stop Loss (-18%),LOSS,67419.34201740357,47419.3420174036,10427124.537944537,-10379705.195927134,2025-12
436,2026-01-01,10:30,GEX,13247.515745214565,16.463410093933028,13325,2.7940260055688917,2.042556610453852,225.44081853451183,75.14693951150394,3,18,Trailing Stop (27%),WIN,67644.78283593808,47644.78283593811,10427124.537944537,-10379479.755108599,2026-01
437,2026-01-02,11:30,OTM-SS,13119.810306221396,16.980038321230296,13170/13180,1.0772219242012848,0.0,323.16657726038545,107.72219242012848,3,240,OTM Hold-to-Expiry: Full Credit Collected,WIN,67967.94941319847,47967.9494131985,10427124.537944537,-10379156.588531338,2026-01
